host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_group_cleansed,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,first_review,review_scores_rating,instant_bookable,calculated_host_listings_count,reviews_per_month
612665,2011-05-22,within an hour,1.0,1.0,t,t,t,Gracia,Entire home/apt,3,1.0,1.0,2.0,170.0,3,150,t,4,2012-01-22,4.68,f,4,1.69
368317,2011-01-30,within a few hours,0.75,0.08,f,t,t,Ciutat Vella,Entire home/apt,3,1.0,1.0,3.0,65.0,28,1125,t,6,2014-08-09,2.5,f,7,0.03
1994100,2012-03-23,within a day,0.91,0.91,t,t,t,Gracia,Entire home/apt,5,1.0,2.0,3.0,124.0,3,90,t,2,2012-03-05,4.88,f,3,0.31
2365702,2012-05-14,within an hour,1.0,0.76,t,t,t,Sant Marti,Private room,1,2.0,1.0,1.0,70.0,5,1125,t,9,2012-06-04,4.59,f,2,1.96
2773231,2012-06-28,within an hour,1.0,0.96,f,t,t,Eixample,Entire home/apt,2,1.0,1.0,1.0,99.0,1,1125,t,1,2012-10-09,4.76,f,1,5.31
2320210,2012-05-08,within an hour,1.0,0.99,f,t,t,Horta-Guinardo,Entire home/apt,4,1.0,1.0,2.0,148.0,1,1125,t,14,2016-06-19,4.19,t,45,0.71
2598629,2012-06-10,within an hour,1.0,1.0,t,t,t,Sarria-Sant Gervasi,Private room,2,1.0,1.0,1.0,65.0,31,90,t,27,2013-02-26,4.84,f,3,0.78
1432835,2011-11-22,within an hour,0.99,0.99,f,t,t,Eixample,Entire home/apt,5,2.0,3.0,4.0,200.0,3,1125,t,1,2012-06-19,4.66,f,38,2.29
1642180,2012-01-23,within an hour,1.0,1.0,f,t,t,Sants-Montjuic,Entire home/apt,2,1.0,1.0,1.0,130.0,4,365,t,3,2012-03-02,4.72,t,1,0.49
2795488,2012-07-01,within an hour,1.0,0.79,t,t,t,Eixample,Private room,2,2.0,1.0,1.0,37.0,32,360,t,3,2013-01-03,4.89,f,2,0.87
1432835,2011-11-22,within an hour,0.99,0.99,f,t,t,Eixample,Entire home/apt,5,2.0,3.0,4.0,200.0,3,1125,t,1,2012-07-04,4.65,f,38,1.74
2795488,2012-07-01,within an hour,1.0,0.79,t,t,t,Eixample,Private room,2,2.5,1.0,1.0,70.0,32,100,t,29,2012-09-01,4.75,f,2,0.66
1809535,2012-02-25,within an hour,1.0,0.99,t,t,t,Eixample,Private room,1,1.0,1.0,1.0,42.0,31,45,t,3,2014-03-29,4.89,f,2,3.11
1310304,2011-10-19,within a day,0.95,0.52,f,t,t,Ciutat Vella,Entire home/apt,3,1.0,1.0,2.0,33.0,32,330,t,1,2012-07-16,4.25,f,42,0.09
2262273,2012-05-01,within a few hours,0.96,0.71,f,t,t,Ciutat Vella,Entire home/apt,4,2.0,2.0,2.0,70.0,32,160,t,0,2012-08-15,5.0,f,18,0.04
2700806,2012-06-21,within an hour,1.0,1.0,f,t,t,Sants-Montjuic,Entire home/apt,2,1.0,1.0,1.0,150.0,5,30,t,0,2012-08-16,4.72,f,1,0.35
2484443,2012-05-28,within an hour,1.0,1.0,t,t,t,Eixample,Entire home/apt,3,2.0,2.0,2.0,210.0,5,30,t,2,2012-07-31,4.92,f,1,1.19
1447144,2011-11-27,within an hour,0.84,0.12,f,t,t,Ciutat Vella,Entire home/apt,6,1.0,3.0,5.0,207.0,1,365,t,30,2014-01-23,4.67,f,159,0.03
768692,2011-07-02,within a day,1.0,0.0,f,t,t,Sant Marti,Entire home/apt,4,2.0,2.0,2.0,350.0,7,365,t,12,2012-04-23,4.62,f,1,0.12
265165,2010-10-18,within an hour,1.0,1.0,t,t,t,Ciutat Vella,Entire home/apt,2,1.0,1.0,1.0,60.0,32,365,t,0,2013-05-09,4.92,f,1,0.52
1687524,2012-02-02,within a few hours,1.0,0.99,t,t,t,Eixample,Entire home/apt,3,1.5,1.0,3.0,160.0,6,1125,t,3,2012-04-30,4.87,f,2,1.65
2504689,2012-05-30,within an hour,1.0,0.95,t,t,t,Eixample,Entire home/apt,2,1.0,2.0,2.0,180.0,5,91,t,3,2012-06-20,4.87,f,2,0.88
2517389,2012-06-01,within a few hours,1.0,0.9,t,t,t,Sant Andreu,Entire home/apt,4,2.0,3.0,3.0,135.0,7,1125,t,10,2013-06-17,4.59,f,2,0.23
2833463,2012-07-04,within an hour,1.0,1.0,t,t,t,Eixample,Private room,1,1.5,1.0,1.0,35.0,30,365,t,0,2016-08-10,4.56,t,1,0.6
3310089,2012-08-19,within an hour,0.8,0.7,f,t,t,Sarria-Sant Gervasi,Private room,1,1.0,1.0,1.0,16.0,3,4,t,2,2013-05-17,4.89,t,1,0.08
893805,2011-07-30,within a few hours,0.99,0.95,t,t,t,Eixample,Entire home/apt,5,1.0,3.0,4.0,193.0,2,1125,t,8,2012-03-06,4.76,f,13,4.01
2320210,2012-05-08,within an hour,1.0,0.99,f,t,t,Sant Marti,Entire home/apt,6,2.0,3.0,5.0,350.0,7,300,t,23,2013-05-06,4.45,f,45,0.26
1697782,2012-02-04,within an hour,1.0,0.99,t,t,t,Eixample,Private room,2,1.5,1.0,1.0,60.0,32,60,t,1,2012-06-14,4.79,f,2,1.78
66933654,2016-04-12,within an hour,0.77,0.99,f,t,t,Sant Marti,Entire home/apt,4,1.0,1.0,1.0,156.0,2,60,t,10,2013-03-03,4.65,t,2,0.87
2846323,2012-07-06,within an hour,1.0,1.0,t,t,t,Eixample,Entire home/apt,11,2.0,4.0,6.0,450.0,3,45,t,10,2012-11-24,4.86,t,1,0.85
3347847,2012-08-23,within an hour,1.0,1.0,f,t,t,Sants-Montjuic,Entire home/apt,5,1.0,2.0,2.0,120.0,3,1125,t,6,2012-09-28,4.68,f,1,0.95
1221038,2011-09-28,within an hour,1.0,0.99,f,t,t,Sant Marti,Entire home/apt,5,1.0,2.0,3.0,194.0,1,1125,t,6,2012-07-07,4.14,t,3,0.78
2660281,2012-06-17,within an hour,1.0,0.98,t,t,t,Sarria-Sant Gervasi,Entire home/apt,10,2.5,4.0,7.0,255.0,2,1125,t,2,2012-07-17,4.86,f,1,3.44
1716315,2012-02-07,within an hour,1.0,1.0,t,t,t,Sant Marti,Entire home/apt,4,1.0,1.0,2.0,193.0,1,365,t,16,2014-05-09,4.68,t,12,0.45
3348832,2012-08-23,within an hour,1.0,1.0,t,t,t,Eixample,Entire home/apt,7,2.0,3.0,4.0,420.0,3,330,t,14,2014-03-03,4.89,t,6,3.11
2879377,2012-07-09,within an hour,1.0,0.79,f,t,t,Sant Marti,Entire home/apt,7,2.0,3.0,5.0,205.0,3,90,t,4,2012-07-21,4.67,f,1,1.5
1743695,2012-02-13,a few days or more,0.0,0.0,f,t,t,Sants-Montjuic,Entire home/apt,6,1.0,1.0,6.0,115.0,3,10,t,0,2015-03-06,4.41,f,1,0.98
1405013,2011-11-14,within an hour,1.0,1.0,f,t,t,Eixample,Entire home/apt,5,1.0,1.0,2.0,216.0,2,365,t,5,2016-06-05,4.45,t,12,1.12
1744516,2012-02-13,within an hour,0.98,0.96,f,t,t,Eixample,Entire home/apt,4,1.0,1.0,1.0,173.0,3,1125,t,11,2015-06-27,4.47,t,32,0.35
3348358,2012-08-23,within an hour,1.0,1.0,f,t,t,Ciutat Vella,Private room,2,1.0,2.0,2.0,38.0,32,1125,t,28,2012-10-24,4.76,f,1,3.41
2895402,2012-07-10,within an hour,1.0,0.63,f,t,t,Sant Marti,Private room,2,2.0,1.0,1.0,9.0,31,93,t,5,2013-04-24,4.76,f,1,1.23
3357515,2012-08-24,within an hour,1.0,0.98,t,t,t,Sant Marti,Entire home/apt,6,1.0,3.0,4.0,173.0,4,90,t,20,2012-12-04,4.81,t,1,1.89
3987152,2012-10-27,within an hour,1.0,0.99,t,t,t,Eixample,Entire home/apt,5,1.0,3.0,4.0,153.0,2,1125,t,1,2013-02-17,4.9,f,1,2.33
2738055,2012-06-25,within an hour,1.0,0.96,f,t,t,Eixample,Entire home/apt,2,1.0,1.0,1.0,139.0,6,1125,t,1,2012-08-09,4.75,f,1,2.79
4002679,2012-10-29,within an hour,1.0,1.0,t,t,t,Sants-Montjuic,Entire home/apt,2,1.0,1.0,1.0,120.0,3,7,t,0,2013-03-02,4.84,t,1,2.75
2843608,2012-07-05,within an hour,1.0,1.0,t,t,t,Eixample,Entire home/apt,6,1.0,2.0,3.0,170.0,3,30,t,2,2013-03-02,4.81,f,1,2.76
1432835,2011-11-22,within an hour,0.99,0.99,f,t,t,Eixample,Entire home/apt,6,2.0,3.0,5.0,214.0,3,1124,t,2,2013-03-18,4.49,f,38,2.23
6057270,2013-04-23,within an hour,1.0,1.0,t,t,t,Eixample,Entire home/apt,5,1.0,2.0,1.0,170.0,3,30,t,1,2012-07-28,4.87,f,10,4.05
4030082,2012-11-01,within an hour,1.0,1.0,t,t,t,Sant Marti,Entire home/apt,3,1.0,2.0,2.0,128.0,2,1125,t,1,2013-02-26,4.63,t,2,1.79
3399123,2012-08-28,within an hour,1.0,0.99,f,t,t,Eixample,Entire home/apt,3,1.0,1.0,1.0,102.0,1,30,t,1,2012-09-30,4.41,t,11,2.0
3403659,2012-08-28,within an hour,0.97,0.89,f,t,t,Sants-Montjuic,Entire home/apt,4,1.0,1.0,2.0,129.0,3,1125,t,5,2012-09-25,4.71,t,9,1.41
4048635,2012-11-03,within an hour,1.0,1.0,t,t,t,Gracia,Entire home/apt,6,2.0,4.0,4.0,196.0,2,60,t,0,2013-02-26,4.75,t,1,2.65
2937042,2012-07-14,within an hour,1.0,1.0,t,t,t,Gracia,Entire home/apt,6,1.0,2.0,4.0,174.0,1,1125,t,6,2013-02-28,4.79,t,1,3.09
1391607,2011-11-10,within a few hours,0.98,0.99,f,t,t,Eixample,Entire home/apt,4,1.0,1.0,2.0,160.0,3,32,t,2,2015-08-07,4.36,f,136,0.92
3493657,2012-09-06,within an hour,1.0,0.5,f,t,t,Eixample,Entire home/apt,5,1.5,3.0,5.0,160.0,3,7,t,1,2016-07-09,5.0,f,1,0.06
2958781,2012-07-16,within an hour,1.0,0.98,t,t,t,Ciutat Vella,Entire home/apt,4,1.0,2.0,4.0,280.0,3,1125,t,7,2013-05-21,4.89,f,2,0.99
4063266,2012-11-05,within an hour,1.0,1.0,t,t,t,Eixample,Entire home/apt,4,1.0,2.0,4.0,160.0,7,60,t,2,2012-12-16,4.76,t,1,2.97
1906952,2012-03-12,within an hour,1.0,0.98,t,t,t,Eixample,Private room,1,1.0,1.0,1.0,66.0,3,31,t,7,2012-08-06,4.78,f,2,2.44
3461421,2012-09-03,within an hour,1.0,0.83,t,t,t,Sant Marti,Private room,1,1.0,1.0,1.0,39.0,32,35,t,3,2013-05-19,4.83,f,1,2.02
1310304,2011-10-19,within a day,0.95,0.52,f,t,t,Sants-Montjuic,Entire home/apt,5,1.0,3.0,3.0,57.0,32,330,t,0,2022-08-12,5.0,f,42,0.08
3050422,2012-07-25,within a few hours,1.0,0.71,f,t,t,Ciutat Vella,Entire home/apt,6,1.5,3.0,6.0,166.0,2,30,t,2,2012-08-20,4.74,f,2,1.16
2439400,2012-05-22,within an hour,0.82,0.93,f,t,t,Eixample,Entire home/apt,6,1.0,2.0,3.0,120.0,1,1125,t,5,2015-04-07,4.26,f,45,0.98
893805,2011-07-30,within a few hours,0.99,0.95,t,t,t,Gracia,Entire home/apt,6,1.0,3.0,3.0,200.0,2,30,t,7,2013-01-02,4.81,f,13,3.49
177617,2010-07-22,within an hour,1.0,1.0,f,t,t,Eixample,Entire home/apt,4,1.0,2.0,2.0,143.0,2,365,t,3,2013-02-28,4.57,f,6,2.4
3479346,2012-09-05,within an hour,1.0,0.87,f,t,t,Eixample,Entire home/apt,10,5.5,4.0,6.0,678.0,2,1124,t,10,2012-11-22,4.83,f,15,1.77
3081150,2012-07-28,within an hour,1.0,0.99,t,t,t,Sants-Montjuic,Private room,2,1.0,1.0,1.0,55.0,1,10,t,0,2015-05-31,4.85,t,2,2.62
3479346,2012-09-05,within an hour,1.0,0.87,f,t,t,Sarria-Sant Gervasi,Entire home/apt,5,1.0,2.0,3.0,157.0,3,1124,t,6,2012-10-08,4.67,f,15,2.6
3297466,2012-08-18,within an hour,0.9,1.0,f,t,t,Eixample,Private room,4,1.0,1.0,1.0,25.0,31,365,t,6,2019-10-23,4.71,f,4,0.15
2690440,2012-06-20,within a few hours,0.93,0.74,f,t,t,Eixample,Entire home/apt,5,2.0,3.0,6.0,154.0,2,90,t,12,2015-10-09,4.29,f,1,0.92
942210,2011-08-08,within a few hours,1.0,0.6,f,t,t,Sant Marti,Entire home/apt,3,1.0,1.0,1.0,179.0,4,1125,t,12,2012-10-30,4.61,f,3,0.53
4092116,2012-11-08,within an hour,1.0,1.0,f,t,t,Sant Marti,Entire home/apt,2,1.0,1.0,2.0,209.0,2,300,t,4,2013-01-03,4.68,t,2,1.52
3134685,2012-08-02,within a few hours,0.75,1.0,f,t,t,Sant Marti,Entire home/apt,6,2.0,2.0,2.0,291.0,4,1125,t,14,2012-11-04,4.65,f,1,0.49
2123233,2012-04-12,within a day,0.6,0.37,f,t,t,Ciutat Vella,Private room,1,1.0,1.0,2.0,80.0,115,180,t,5,2015-09-16,4.67,f,1,0.31
4093480,2012-11-08,within an hour,1.0,0.99,t,t,t,Gracia,Entire home/apt,6,1.0,3.0,4.0,168.0,2,31,t,8,2012-11-25,4.82,f,1,2.21
114509,2010-04-27,within a few hours,1.0,0.0,f,t,t,Eixample,Private room,10,7.5,9.0,9.0,500.0,5,31,t,29,2018-05-07,4.0,f,1,0.02
3038266,2012-07-24,within an hour,1.0,0.89,t,t,t,Ciutat Vella,Entire home/apt,2,1.0,1.0,2.0,88.0,186,1125,t,0,2013-01-07,4.72,f,3,2.01
3099749,2012-07-30,within an hour,1.0,1.0,f,t,t,Eixample,Entire home/apt,6,2.0,3.0,4.0,346.0,4,1125,t,20,2014-10-04,4.87,f,1,0.57
2439400,2012-05-22,within an hour,0.82,0.93,f,t,t,Eixample,Entire home/apt,16,3.0,7.0,15.0,336.0,1,1125,t,7,2013-07-09,4.05,f,45,0.53
3515147,2012-09-09,within an hour,1.0,1.0,t,t,t,Sant Marti,Entire home/apt,4,1.0,1.0,2.0,130.0,3,1125,t,2,2015-04-22,4.74,t,1,2.6
2907783,2012-07-11,within an hour,1.0,0.94,t,t,t,Sant Marti,Entire home/apt,4,1.0,2.0,3.0,150.0,3,30,t,1,2012-09-28,4.8,f,1,1.5
3019128,2012-07-22,within a few hours,1.0,0.73,t,t,t,Horta-Guinardo,Entire home/apt,2,1.0,1.0,2.0,42.0,31,450,t,5,2012-10-15,4.87,f,1,0.42
4101093,2012-11-09,within a few hours,1.0,1.0,t,t,t,Eixample,Entire home/apt,5,1.0,2.0,3.0,176.0,5,180,t,1,2012-12-13,4.83,f,9,3.22
3885805,2012-10-16,within an hour,1.0,1.0,f,t,t,Gracia,Entire home/apt,3,1.0,1.0,1.0,129.0,3,90,t,0,2013-05-20,4.41,f,6,2.07
1257705,2011-10-06,within an hour,1.0,1.0,f,t,t,Eixample,Entire home/apt,10,3.0,4.0,9.0,234.0,2,90,t,5,2013-07-27,4.14,t,5,0.41
3885805,2012-10-16,within an hour,1.0,1.0,f,t,t,Gracia,Entire home/apt,3,1.0,2.0,1.0,99.0,3,90,t,4,2012-12-11,4.27,f,6,2.03
3194412,2012-08-08,within an hour,0.97,0.98,f,t,t,Eixample,Entire home/apt,4,1.0,2.0,4.0,136.0,1,365,t,1,2012-09-11,4.52,t,3,1.59
4171310,2012-11-17,within a few hours,1.0,1.0,t,t,t,Sant Marti,Entire home/apt,4,1.0,2.0,2.0,100.0,32,1125,t,22,2013-05-27,4.54,f,1,0.3
3211290,2012-08-09,within a few hours,1.0,0.5,f,t,t,Les Corts,Entire home/apt,5,2.0,3.0,3.0,100.0,25,500,t,21,2019-08-15,5.0,f,1,0.08
3454952,2012-09-03,within an hour,1.0,1.0,t,t,t,Gracia,Entire home/apt,3,1.0,2.0,3.0,163.0,3,364,t,1,2012-12-20,4.77,f,3,2.97
3041333,2012-07-24,a few days or more,0.4,0.51,f,t,t,Sant Marti,Entire home/apt,4,1.0,2.0,2.0,179.0,4,28,t,8,2012-10-08,4.66,f,1,1.33
3590196,2012-09-17,within an hour,1.0,0.97,t,t,t,Eixample,Entire home/apt,2,1.0,1.0,1.0,192.0,3,30,t,1,2015-06-23,4.98,f,12,0.59
3590196,2012-09-17,within an hour,1.0,0.97,t,t,t,Eixample,Entire home/apt,4,2.0,2.0,3.0,329.0,3,30,t,0,2015-05-03,4.85,f,12,0.74
4197413,2012-11-20,within a few hours,1.0,0.76,f,t,t,Sant Marti,Entire home/apt,4,2.0,2.0,2.0,137.0,3,60,t,1,2012-12-11,4.6,f,1,1.39
4206410,2012-11-21,within a day,0.8,0.71,t,t,t,Eixample,Entire home/apt,2,1.0,1.0,1.0,49.0,31,330,t,8,2013-03-16,4.5,f,1,0.34
4212095,2012-11-21,within an hour,0.98,0.98,f,t,t,Les Corts,Entire home/apt,4,1.0,3.0,3.0,138.0,1,1125,t,6,2014-02-17,4.51,f,29,0.55
4653599,2013-01-10,within a day,1.0,0.88,f,t,t,Eixample,Entire home/apt,4,1.0,1.0,3.0,210.0,3,32,t,2,2013-04-25,4.8,f,7,0.64
4217311,2012-11-22,within an hour,1.0,1.0,t,t,t,Eixample,Entire home/apt,7,2.0,3.0,6.0,200.0,5,90,t,1,2015-08-14,4.9,f,12,2.15
3615168,2012-09-19,within a few hours,1.0,0.86,t,t,t,Eixample,Entire home/apt,4,2.0,2.0,3.0,231.0,3,28,t,2,2021-04-29,4.97,f,12,2.16
4653599,2013-01-10,within a day,1.0,0.88,f,t,t,Eixample,Entire home/apt,5,1.0,2.0,3.0,170.0,3,31,t,1,2013-07-19,4.54,f,7,0.39
4653599,2013-01-10,within a day,1.0,0.88,f,t,t,Eixample,Entire home/apt,7,2.0,3.0,6.0,235.0,3,31,t,18,2013-05-14,4.58,f,7,0.57
4653599,2013-01-10,within a day,1.0,0.88,f,t,t,Eixample,Entire home/apt,6,2.0,3.0,4.0,325.0,3,30,t,2,2013-03-04,4.41,f,7,0.54
3615168,2012-09-19,within a few hours,1.0,0.86,t,t,t,Eixample,Entire home/apt,3,2.0,2.0,3.0,223.0,3,30,t,3,2021-07-05,4.85,f,12,2.49
3744544,2012-10-03,within an hour,0.98,0.99,t,t,t,Gracia,Entire home/apt,2,1.0,1.0,1.0,134.0,3,7,t,5,2013-05-26,4.6,t,35,1.81
3615168,2012-09-19,within a few hours,1.0,0.86,t,t,t,Eixample,Entire home/apt,4,2.0,2.0,3.0,261.0,3,29,t,3,2021-08-01,4.8,f,12,0.59
4232898,2012-11-24,within an hour,1.0,0.96,f,t,t,Sant Marti,Entire home/apt,4,1.0,1.0,5.0,151.0,2,90,t,6,2013-02-28,4.8,f,1,0.81
4269183,2012-11-28,within an hour,1.0,1.0,t,t,t,Les Corts,Entire home/apt,2,1.0,1.0,2.0,90.0,3,1125,t,2,2013-01-02,4.84,t,5,3.43
3454952,2012-09-03,within an hour,1.0,1.0,t,t,t,Sant Marti,Entire home/apt,5,1.5,2.0,3.0,174.0,3,150,t,5,2013-05-02,4.84,f,3,1.12
4260952,2012-11-27,within an hour,1.0,0.98,f,t,t,Sant Marti,Entire home/apt,5,2.0,3.0,3.0,235.0,1,90,t,11,2017-08-06,4.53,f,11,0.23
3615168,2012-09-19,within a few hours,1.0,0.86,t,t,t,Eixample,Entire home/apt,4,2.0,2.0,3.0,246.0,3,30,t,0,2021-07-26,4.94,f,12,1.82
4585497,2013-01-04,within an hour,1.0,1.0,t,t,t,Eixample,Entire home/apt,6,2.0,3.0,4.0,198.0,1,180,t,4,2013-06-18,4.62,f,1,2.27
3682696,2012-09-26,within an hour,1.0,1.0,f,t,t,Sants-Montjuic,Entire home/apt,4,1.0,2.0,3.0,130.0,4,124,t,9,2013-02-13,4.53,t,1,2.47
3724467,2012-10-01,within an hour,0.93,1.0,f,t,t,Eixample,Entire home/apt,6,2.0,4.0,5.0,242.0,3,365,t,13,2018-03-03,4.56,t,12,0.13
4260952,2012-11-27,within an hour,1.0,0.98,f,t,t,Sant Marti,Entire home/apt,5,2.0,3.0,3.0,218.0,1,90,t,5,2013-06-09,4.43,f,11,0.06
4260952,2012-11-27,within an hour,1.0,0.98,f,t,t,Sant Marti,Entire home/apt,5,2.0,3.0,3.0,235.0,1,90,t,12,2019-04-25,4.57,f,11,0.43
4260952,2012-11-27,within an hour,1.0,0.98,f,t,t,Sant Marti,Entire home/apt,5,2.0,3.0,3.0,235.0,1,90,t,9,2013-03-03,4.61,f,11,0.25
4101093,2012-11-09,within a few hours,1.0,1.0,t,t,t,Eixample,Entire home/apt,5,2.0,2.0,3.0,214.0,5,120,t,4,2013-04-12,4.82,f,9,2.63
3724467,2012-10-01,within an hour,0.93,1.0,f,t,t,Eixample,Entire home/apt,2,1.0,1.0,1.0,183.0,3,365,t,16,2018-04-29,4.63,t,12,0.75
4805453,2013-01-22,within an hour,1.0,1.0,t,t,t,Sant Marti,Private room,2,1.0,1.0,1.0,85.0,31,180,t,30,2013-05-03,4.81,f,2,3.11
3724467,2012-10-01,within an hour,0.93,1.0,f,t,t,Eixample,Entire home/apt,2,1.0,1.0,1.0,193.0,1,365,t,5,2018-09-16,4.52,t,12,0.54
491007,2011-04-07,within an hour,0.77,0.91,f,t,t,Eixample,Entire home/apt,3,2.0,2.0,3.0,85.0,32,330,t,0,2022-08-31,4.8,f,2,0.4
4814875,2013-01-23,within an hour,1.0,0.99,t,t,t,Eixample,Entire home/apt,5,1.0,2.0,2.0,160.0,4,365,t,8,2013-12-21,4.71,f,1,2.18
4311845,2012-12-03,within an hour,1.0,1.0,t,t,t,Eixample,Entire home/apt,6,1.0,2.0,6.0,170.0,2,100,t,3,2013-03-01,4.85,f,1,3.76
3724467,2012-10-01,within an hour,0.93,1.0,f,t,t,Eixample,Entire home/apt,4,1.5,2.0,4.0,203.0,3,365,t,11,2018-03-11,4.33,t,12,0.04
2041901,2012-03-31,within an hour,0.98,1.0,f,t,t,Eixample,Entire home/apt,10,2.0,4.0,5.0,264.0,3,330,t,5,2013-02-26,4.68,t,9,1.52
3724467,2012-10-01,within an hour,0.93,1.0,f,t,t,Eixample,Entire home/apt,6,2.0,4.0,5.0,268.0,3,365,t,12,2017-09-17,4.65,t,12,1.13
3972936,2012-10-25,within a day,0.95,0.99,f,t,t,Les Corts,Entire home/apt,6,2.0,3.0,5.0,201.0,1,365,t,2,2014-01-02,4.14,t,15,0.67
3724467,2012-10-01,within an hour,0.93,1.0,f,t,t,Eixample,Entire home/apt,6,2.0,4.0,5.0,268.0,3,365,t,7,2017-07-07,4.63,t,12,1.12
4313721,2012-12-03,within a few hours,1.0,0.96,f,t,t,Eixample,Entire home/apt,7,2.0,3.0,7.0,129.0,2,1125,t,3,2013-09-10,4.26,f,1,2.24
3607773,2012-09-18,within an hour,1.0,1.0,t,t,t,Ciutat Vella,Entire home/apt,5,2.0,3.0,3.0,230.0,3,365,t,5,2013-04-25,4.63,f,3,2.08
2036118,2012-03-30,within an hour,1.0,1.0,t,t,t,Eixample,Entire home/apt,4,2.0,1.0,2.0,221.0,2,1125,t,4,2013-02-09,4.59,t,1,1.37
4236308,2012-11-25,within a few hours,1.0,1.0,t,t,t,Eixample,Entire home/apt,5,1.0,3.0,3.0,137.0,3,92,t,3,2013-03-05,4.78,f,1,1.58
3724467,2012-10-01,within an hour,0.93,1.0,f,t,t,Eixample,Entire home/apt,6,2.0,3.0,4.0,243.0,1,365,t,7,2018-10-25,4.78,t,12,0.15
3724467,2012-10-01,within an hour,0.93,1.0,f,t,t,Eixample,Entire home/apt,4,1.0,2.0,1.0,193.0,3,365,t,12,2018-04-18,4.32,t,12,0.34
1820272,2012-02-27,within an hour,1.0,1.0,t,t,t,Eixample,Entire home/apt,2,1.0,1.0,1.0,134.0,2,1125,t,3,2013-02-15,4.76,t,5,4.76
3724467,2012-10-01,within an hour,0.93,1.0,f,t,t,Eixample,Entire home/apt,6,2.0,2.0,3.0,203.0,3,365,t,12,2022-06-06,5.0,t,12,0.13
2041901,2012-03-31,within an hour,0.98,1.0,f,t,t,Gracia,Entire home/apt,4,1.0,2.0,2.0,138.0,3,1125,t,3,2013-03-04,4.42,t,9,0.9
3912625,2012-10-18,within a few hours,1.0,1.0,t,t,t,Gracia,Entire home/apt,4,1.0,2.0,2.0,192.0,32,330,t,0,2013-06-11,4.98,f,2,0.4
4883414,2013-01-28,within a few hours,0.77,0.95,f,t,t,Sants-Montjuic,Private room,1,1.0,1.0,1.0,48.0,4,7,t,2,2015-12-16,4.69,f,1,1.85
297545,2010-11-24,within an hour,1.0,1.0,f,t,t,Eixample,Entire home/apt,9,2.0,4.0,7.0,471.0,2,30,t,1,2013-06-17,4.41,t,1,1.01
3724467,2012-10-01,within an hour,0.93,1.0,f,t,t,Eixample,Entire home/apt,6,2.0,2.0,3.0,223.0,3,365,t,6,2019-01-13,4.72,t,12,1.33
3724467,2012-10-01,within an hour,0.93,1.0,f,t,t,Eixample,Entire home/apt,6,2.0,2.0,3.0,223.0,3,365,t,10,2017-05-27,4.0,t,12,0.05
4918438,2013-01-31,within a day,1.0,0.85,t,t,t,Eixample,Entire home/apt,4,2.0,2.0,3.0,250.0,4,330,t,2,2013-03-02,4.79,f,1,2.44
3548964,2012-09-12,within a few hours,1.0,0.97,t,t,t,Gracia,Entire home/apt,4,1.0,3.0,3.0,139.0,5,1125,t,0,2012-11-05,4.81,f,1,1.96
1869452,2012-03-06,within an hour,0.86,1.0,f,t,t,Eixample,Entire home/apt,4,1.0,2.0,2.0,186.0,4,300,t,2,2013-02-27,4.45,t,3,1.23
1228590,2011-09-30,within an hour,1.0,0.99,t,t,t,Eixample,Entire home/apt,8,4.0,4.0,2.0,825.0,2,1125,t,11,2013-04-30,4.93,t,6,2.02
4269183,2012-11-28,within an hour,1.0,1.0,t,t,t,Les Corts,Entire home/apt,2,1.0,1.0,1.0,91.0,5,1125,t,1,2013-01-29,4.83,t,5,3.38
3193594,2012-08-08,within an hour,0.8,0.42,f,t,t,Eixample,Entire home/apt,2,1.0,1.0,1.0,182.0,7,240,t,0,2016-06-23,5.0,f,10,0.01
4889904,2013-01-29,within an hour,1.0,0.77,t,t,t,Sants-Montjuic,Private room,1,1.0,1.0,1.0,49.0,32,1125,t,0,2013-02-28,4.89,f,1,0.84
3744544,2012-10-03,within an hour,0.98,0.99,t,t,t,Eixample,Entire home/apt,2,1.0,1.0,1.0,151.0,3,7,t,5,2013-04-24,4.57,t,35,1.5
4258344,2012-11-27,within an hour,1.0,0.97,t,t,t,Gracia,Entire home/apt,4,1.0,2.0,3.0,227.0,6,60,t,15,2014-11-10,4.76,f,7,1.36
2701451,2012-06-21,within an hour,1.0,1.0,f,t,t,Eixample,Entire home/apt,3,1.0,1.0,1.0,160.0,1,10,t,2,2014-08-19,4.87,t,1,0.35
631951,2011-05-27,within an hour,0.67,0.25,f,t,t,Les Corts,Entire home/apt,7,2.0,4.0,7.0,186.0,3,1124,t,22,2013-10-21,4.39,f,1,1.61
3487870,2012-09-06,within an hour,1.0,1.0,f,t,t,Sants-Montjuic,Entire home/apt,5,1.0,2.0,4.0,126.0,2,180,t,4,2014-09-02,4.46,t,2,2.17
4906099,2013-01-30,within an hour,1.0,1.0,f,t,t,Sants-Montjuic,Entire home/apt,6,2.0,2.0,4.0,176.0,2,125,t,19,2014-05-31,4.34,t,6,1.51
1935498,2012-03-16,within an hour,1.0,1.0,f,t,t,Eixample,Entire home/apt,4,1.0,1.0,1.0,191.0,3,365,t,2,2013-03-01,4.81,t,3,1.73
